	Kingdom	Phylum	Class	Order	Family	Genus
ASV5264	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria
ASV5265	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellulaceae
ASV5266	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Oscillatoriaceae	Planktothricoides SR001
ASV5267	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	Woesearchaeales	Woesearchaeales
ASV5268	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Pedosphaeraceae
ASV5269	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Cyclobacteriaceae
ASV527	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	DEV007	DEV007
ASV5270	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria
ASV5271	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria
ASV5272	Bacteria	Verrucomicrobiota	Kiritimatiellae	Kiritimatiellales	Kiritimatiellaceae	R76-B128
ASV5273	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	Clostridia UCG-014	Clostridia UCG-014
ASV5274	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacteraceae
ASV5275	Bacteria	Bacteroidota	Bacteroidia	Bacteroidia	Bacteroidia	Bacteroidia
ASV5276	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Spongiimonas
ASV5277	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Amoebophilaceae	Amoebophilaceae
ASV5278	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
ASV5279	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales
ASV528	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zeaxanthinibacter
ASV5280	Bacteria	Acidobacteriota	Subgroup 22	Subgroup 22	Subgroup 22	Subgroup 22
ASV5281	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	Oligoflexaceae
ASV5282	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaeraceae
ASV5283	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae
ASV5284	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Amoebophilaceae	Amoebophilaceae
ASV5285	Bacteria	Chloroflexi	KD4-96	KD4-96	KD4-96	KD4-96
ASV5286	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria
ASV5287	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02
ASV5288	Bacteria	Bacteroidota	Bacteroidia	Bacteroidia	Bacteroidia	Bacteroidia
ASV5289	Bacteria	Bacteroidota	Bacteroidia	Bacteroidia	Bacteroidia	Bacteroidia
ASV529	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36	HOC36	HOC36
ASV5290	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria
ASV5291	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Xenococcaceae	Xenococcaceae
ASV5292	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Cerasicoccus
ASV5293	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
ASV5294	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Amphritea
ASV5295	Bacteria	Proteobacteria	Gammaproteobacteria	Arenicellales	Arenicellaceae	Arenicellaceae
ASV5296	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae	Halieaceae
ASV5297	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae
ASV5298	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Cohaesibacter
ASV5299	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae
ASV53	Bacteria	Bacteroidota	Bacteroidia	Bacteroidetes VC2.1 Bac22	Bacteroidetes VC2.1 Bac22	Bacteroidetes VC2.1 Bac22
ASV530	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Cyclobacteriaceae
ASV5300	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfobacterales	Desulfobacterales
ASV5301	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum
ASV5302	Bacteria	Patescibacteria	Gracilibacteria	Absconditabacteriales (SR1)	Absconditabacteriales (SR1)	Absconditabacteriales (SR1)
ASV5303	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	EC94	EC94
ASV5304	Bacteria	Patescibacteria	Gracilibacteria	Gracilibacteria	Gracilibacteria	Gracilibacteria
ASV5305	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter
ASV5306	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	Woesearchaeales	Woesearchaeales
ASV5307	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriales	Flavobacteriales
ASV5308	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae
ASV5309	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellulaceae
ASV531	Bacteria	Verrucomicrobiota	Lentisphaeria	P.palmC41	P.palmC41	P.palmC41
ASV5310	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrionaceae
ASV5311	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Portibacter
ASV5312	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus Omnitrophus
ASV5313	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hyphomonadaceae
ASV5314	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaeraceae
ASV5315	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Cyclobacteriaceae
ASV5316	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	SCGC AAA011-D5	SCGC AAA011-D5
ASV5317	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae
ASV5318	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Rubinisphaeraceae	Rubinisphaeraceae
ASV5319	Bacteria	Planctomycetota	OM190	OM190	OM190	OM190
ASV532	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Cryomorphaceae
ASV5320	Bacteria	Desulfobacterota	Desulfuromonadia	Bradymonadales	Bradymonadales	Bradymonadales
ASV5321	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	Defluviicoccales	Defluviicoccales
ASV5322	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus Omnitrophus
ASV5323	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Microcystaceae	Microcystaceae
ASV5324	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Amoebophilaceae	Candidatus Amoebophilus
ASV5325	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Fretibacter
ASV5326	Bacteria	Proteobacteria	Alphaproteobacteria	Thalassobaculales	Thalassobaculales	Thalassobaculales
ASV5327	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
ASV5328	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	SM2D12
ASV5329	Bacteria	Gemmatimonadota	BD2-11 terrestrial group	BD2-11 terrestrial group	BD2-11 terrestrial group	BD2-11 terrestrial group
ASV533	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade Ia
ASV5330	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cytophagaceae	Cytophaga
ASV5331	Bacteria	Actinobacteriota	Acidimicrobiia	Actinomarinales	Actinomarinaceae	Candidatus Actinomarina
ASV5332	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagales	Chitinophagales
ASV5333	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus Omnitrophus
ASV5334	Bacteria	Verrucomicrobiota	Kiritimatiellae	Kiritimatiellales	Kiritimatiellaceae	R76-B128
ASV5335	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Kangiellaceae	Aliikangiella
ASV5336	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus
ASV5337	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Colwelliaceae	Thalassotalea
ASV5338	Bacteria	Myxococcota	Polyangia	Blfdi19	Blfdi19	Blfdi19
ASV5339	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfocapsaceae
ASV534	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27 clade
ASV5340	Bacteria	Planctomycetota	Planctomycetota	Planctomycetota	Planctomycetota	Planctomycetota
ASV5341	Bacteria	Bacteroidota	Bacteroidia	Bacteroidia	Bacteroidia	Bacteroidia
ASV5342	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Cocleimonas
ASV5343	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02
ASV5344	Bacteria	Verrucomicrobiota	Lentisphaeria	Lentisphaerales	Lentisphaeraceae	Lentisphaera
ASV5345	Bacteria	Planctomycetota	Planctomycetota	Planctomycetota	Planctomycetota	Planctomycetota
ASV5346	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria
ASV5347	Bacteria	Modulibacteria	Moduliflexia	Moduliflexales	Moduliflexaceae	Moduliflexaceae
ASV5348	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaeraceae
ASV5349	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	Woesearchaeales	Woesearchaeales
ASV535	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidetes BD2-2	Bacteroidetes BD2-2
ASV5350	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marinoscillum
ASV5351	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Crocinitomix
ASV5352	Bacteria	Cyanobacteria	Vampirivibrionia	Gastranaerophilales	Gastranaerophilales	Gastranaerophilales
ASV5353	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Flammeovirgaceae	Perexilibacter
ASV5354	Bacteria	Calditrichota	Calditrichia	Calditrichales	Calditrichaceae	Calditrichaceae
ASV5355	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagales	Chitinophagales
ASV5356	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria
ASV5357	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	SCGC AAA286-E23	SCGC AAA286-E23
ASV5358	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	Woesearchaeales	Woesearchaeales
ASV5359	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	BIrii41
ASV536	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Cyclobacteriaceae
ASV5360	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae
ASV5361	Bacteria	Zixibacteria	Zixibacteria	Zixibacteria	Zixibacteria	Zixibacteria
ASV5362	Bacteria	Proteobacteria	Proteobacteria	Proteobacteria	Proteobacteria	Proteobacteria
ASV5363	Bacteria	Planctomycetota	OM190	OM190	OM190	OM190
ASV5364	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria
ASV5365	Bacteria	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota
ASV5366	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	Woesearchaeales	Woesearchaeales
ASV5367	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira
ASV5368	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	Izimaplasma
ASV5369	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	SG8-4	SG8-4
ASV537	Bacteria	Cyanobacteria	Cyanobacteriia	Phormidesmiales	Nodosilineaceae	MBIC10086
ASV5370	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Kiloniellaceae
ASV5371	Bacteria	Bacteroidota	Bacteroidia	Bacteroidia	Bacteroidia	Bacteroidia
ASV5372	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae	Haliea
ASV5373	Bacteria	Bacteroidota	Bacteroidia	Bacteroidia	Bacteroidia	Bacteroidia
ASV5374	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
ASV5375	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	SAR11 clade	SAR11 clade
ASV5376	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	Oligoflexaceae
ASV5377	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria
ASV5378	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria
ASV5379	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellulaceae
ASV538	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	Stappiaceae
ASV5380	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellulaceae
ASV5381	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Nitrincolaceae
ASV5382	Bacteria	Bacteroidota	Bacteroidia	Bacteroidia	Bacteroidia	Bacteroidia
ASV5383	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	Oligoflexaceae
ASV5384	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagales	Chitinophagales
ASV5385	Bacteria	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota
ASV5386	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria
ASV5387	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus Omnitrophus
ASV5388	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	KI89A clade	KI89A clade
ASV5389	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	Woesearchaeales	Woesearchaeales
ASV539	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Oscillatoriaceae	Oscillatoriaceae
ASV5390	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02
ASV5391	Bacteria	NB1-j	NB1-j	NB1-j	NB1-j	NB1-j
ASV5392	Bacteria	Cyanobacteria	Cyanobacteriia	Pseudanabaenales	Pseudanabaenaceae	Pseudanabaena PCC-7367
ASV5393	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria
ASV5394	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria
ASV5395	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria
ASV5396	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacteriaceae
ASV5397	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Mangrovimonas
ASV5398	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria
ASV5399	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	EF100-94H03	EF100-94H03
ASV54	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio
ASV540	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriales	Flavobacteriales
ASV5400	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	Lentimicrobiaceae
ASV5401	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadales	Pseudomonadales
ASV5402	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	Defluviicoccales	Defluviicoccales
ASV5403	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria
ASV5404	Bacteria	Firmicutes	Clostridia	Lachnospirales	Defluviitaleaceae	Defluviitaleaceae UCG-011
ASV5405	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus Omnitrophus
ASV5406	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria
ASV5407	Bacteria	Planctomycetota	vadinHA49	vadinHA49	vadinHA49	vadinHA49
ASV5408	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus Omnitrophus
ASV5409	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Blastopirellula
ASV541	Bacteria	Cyanobacteria	Cyanobacteriia	Phormidesmiales	Phormidesmiaceae	Phormidium MBIC10003
ASV5410	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39
ASV5411	Bacteria	Bacteroidota	Rhodothermia	Balneolales	Balneolaceae	Aliifodinibius
ASV5412	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillales	Rhodospirillales
ASV5413	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Microcystaceae	SU2 symbiont group
ASV5414	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	SM2D12
ASV5415	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	A4b
ASV5416	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria
ASV5417	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Puniceicoccaceae
ASV5418	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade I
ASV5419	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagales	Chitinophagales
ASV542	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Candidatus Megaira
ASV5420	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116 clade	SAR116 clade
ASV5421	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Rivularia PCC-7116
ASV5422	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	OM43 clade
ASV5423	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella
ASV5424	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillales	Rhodospirillales
ASV5425	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	Kapabacteriales	Kapabacteriales
ASV5426	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Xenococcaceae	Xenococcus PCC-7305
ASV5427	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116 clade	Candidatus Puniceispirillum
ASV5428	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria
ASV5429	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	Oligoflexaceae
ASV543	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia
ASV5430	Bacteria	Planctomycetota	OM190	OM190	OM190	OM190
ASV5431	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Amoebophilaceae	Candidatus Amoebophilus
ASV5432	Bacteria	Proteobacteria	Magnetococcia	Magnetococcales	Magnetococcaceae	Magnetococcus
ASV5433	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	Victivallaceae	Victivallaceae
ASV5434	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Amoebophilaceae	Amoebophilaceae
ASV5435	Bacteria	Sva0485	Sva0485	Sva0485	Sva0485	Sva0485
ASV5436	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidales	Bacteroidales
ASV5437	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Methylophagaceae	Marine Methylotrophic Group 3
ASV5438	Bacteria	Patescibacteria	Gracilibacteria	Candidatus Peregrinibacteria	Candidatus Peregrinibacteria	Candidatus Peregrinibacteria
ASV5439	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Dermabacteraceae	Brachybacterium
ASV544	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Moritellaceae	Paramoritella
ASV5440	Bacteria	Patescibacteria	Gracilibacteria	JGI 0000069-P22	JGI 0000069-P22	JGI 0000069-P22
ASV5441	Bacteria	Verrucomicrobiota	Kiritimatiellae	Kiritimatiellales	Kiritimatiellaceae	R76-B128
ASV5442	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Pedosphaeraceae
ASV5443	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria
ASV5444	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27 clade
ASV5445	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria
ASV5446	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae
ASV5447	Bacteria	Actinobacteriota	Acidimicrobiia	Actinomarinales	Actinomarinaceae	Candidatus Actinomarina
ASV5448	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Parvularculaceae	Parvularculaceae
ASV5449	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria
ASV545	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Portibacter
ASV5450	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	XY-R5
ASV5451	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Colwelliaceae	Litorilituus
ASV5452	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta 2
ASV5453	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Chlamydiaceae	Chlamydiaceae
ASV5454	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	A4b
ASV5455	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Fokiniaceae	Fokiniaceae
ASV5456	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales	Ardenticatenales	Ardenticatenales
ASV5457	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Pseudomaricurvus
ASV5458	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
ASV5459	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae
ASV546	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagales	Chitinophagales
ASV5460	Bacteria	Myxococcota	Polyangia	MidBa8	MidBa8	MidBa8
ASV5461	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae
ASV5462	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4 lineage
ASV5463	Bacteria	NB1-j	NB1-j	NB1-j	NB1-j	NB1-j
ASV5464	Bacteria	Patescibacteria	Gracilibacteria	Gracilibacteria	Gracilibacteria	Gracilibacteria
ASV5465	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Parvularculaceae	Parvularculaceae
ASV5466	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria
ASV5467	Bacteria	Planctomycetota	Phycisphaerae	CCM11a	CCM11a	CCM11a
ASV5468	Bacteria	Verrucomicrobiota	Lentisphaeria	Lentisphaerales	Lentisphaeraceae	Lentisphaera
ASV5469	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Rubidimonas
ASV547	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmatales	Izemoplasmatales
ASV5470	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae
ASV5471	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Cellvibrionaceae
ASV5472	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02
ASV5473	Bacteria	Desulfobacterota	Desulfuromonadia	Bradymonadales	Bradymonadales	Bradymonadales
ASV5474	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagales	Chitinophagales
ASV5475	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria
ASV5476	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
ASV5477	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus Omnitrophus
ASV5478	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Chlamydiales	Chlamydiales
ASV5479	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Crocinitomix
ASV548	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella
ASV5480	Bacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria
